gender,age,income_bracket,occupation_group,marital_status,investment_propensity,product_amt
여,50대,3000만원미만,전문직,기혼,안정추구형,1918000
여,50대,3000만원미만,자영업,기혼,적극투자형,2650000
남,20대,1000만원미만,서비스업,기혼,적극투자형,914000
남,50대,10000만원이상,사무종사자,기혼,위험중립형,64187000
여,20대,1000만원미만,사무종사자,미혼,적극투자형,903000
여,60대,5000만원미만,전문직,미혼,위험중립형,8964000
여,40대,5000만원미만,기타,기혼,적극투자형,7213000
남,20대,10000만원미만,전문직,미혼,안정형,15717000
여,40대,1000만원미만,전문직,미혼,적극투자형,1061000
남,40대,10000만원미만,서비스업,기혼,적극투자형,12589000
여,40대,5000만원미만,전문직,미혼,공격투자형,8955000
남,40대,3000만원미만,전문직,기혼,위험중립형,3082000
여,20대,10000만원미만,전문직,기혼,위험중립형,13934000
여,40대,3000만원미만,전문직,미혼,안정추구형,2033000
남,40대,5000만원미만,자영업,기혼,공격투자형,8150000
여,20대,10000만원미만,사무종사자,미혼,위험중립형,8010000
여,30대,5000만원미만,서비스업,기혼,안정추구형,6686000
여,50대,5000만원미만,자영업,기혼,공격투자형,5493000
남,40대,3000만원미만,사무종사자,미혼,공격투자형,1430000
남,30대,3000만원미만,전문직,미혼,적극투자형,3089000
남,20대,3000만원미만,전문직,미혼,안정추구형,2709000
남,30대,5000만원미만,사무종사자,기혼,위험중립형,4120000
남,50대,10000만원이상,사무종사자,미혼,안정형,34726000
남,30대,10000만원미만,자영업,미혼,공격투자형,21660000
남,60대,10000만원이상,자영업,미혼,위험중립형,34274000
여,30대,3000만원미만,사무종사자,미혼,안정형,1469000
여,30대,3000만원미만,서비스업,기혼,적극투자형,1784000
남,40대,10000만원미만,기타,미혼,안정추구형,13461000
남,60대,3000만원미만,기타,미혼,적극투자형,2766000
여,60대,1000만원미만,서비스업,미혼,공격투자형,794000
남,30대,5000만원미만,전문직,기혼,위험중립형,6049000
여,30대,10000만원미만,서비스업,미혼,공격투자형,21740000
남,40대,10000만원미만,기타,기혼,위험중립형,9508000
여,30대,10000만원미만,사무종사자,기혼,위험중립형,15647000
여,60대,10000만원이상,전문직,미혼,위험중립형,20560000
남,60대,5000만원미만,기타,기혼,적극투자형,7546000
여,50대,10000만원이상,사무종사자,기혼,안정형,40965000
남,50대,3000만원미만,기타,기혼,안정추구형,2694000
남,50대,3000만원미만,서비스업,미혼,위험중립형,3139000
여,50대,1000만원미만,서비스업,미혼,위험중립형,479000
여,60대,3000만원미만,기타,미혼,안정추구형,1781000
남,50대,5000만원미만,서비스업,기혼,안정추구형,3374000
남,40대,5000만원미만,사무종사자,기혼,안정추구형,4304000
여,30대,10000만원미만,자영업,기혼,공격투자형,20157000
남,50대,3000만원미만,사무종사자,미혼,공격투자형,4459000
여,60대,3000만원미만,자영업,기혼,공격투자형,2116000
남,30대,10000만원미만,서비스업,미혼,위험중립형,14206000
남,60대,1000만원미만,전문직,미혼,안정추구형,956000
남,20대,10000만원미만,전문직,미혼,공격투자형,17280000
남,40대,3000만원미만,자영업,미혼,적극투자형,1776000
여,50대,3000만원미만,서비스업,기혼,공격투자형,3258000
여,60대,5000만원미만,서비스업,기혼,안정추구형,4412000
남,30대,10000만원미만,전문직,미혼,적극투자형,16264000
남,40대,10000만원미만,기타,미혼,적극투자형,12751000
여,30대,3000만원미만,자영업,기혼,안정추구형,2708000
여,20대,3000만원미만,자영업,기혼,안정추구형,956000
여,50대,5000만원미만,기타,미혼,안정형,4502000
여,30대,3000만원미만,서비스업,기혼,공격투자형,3775000
여,40대,5000만원미만,자영업,기혼,위험중립형,8023000
여,20대,10000만원미만,자영업,미혼,안정추구형,13614000
남,30대,3000만원미만,기타,기혼,적극투자형,2959000
여,60대,3000만원미만,전문직,기혼,적극투자형,2386000
남,50대,3000만원미만,기타,기혼,적극투자형,2308000
남,60대,5000만원미만,사무종사자,기혼,공격투자형,5634000
여,50대,3000만원미만,서비스업,기혼,안정형,1497000
남,40대,3000만원미만,자영업,기혼,적극투자형,4515000
여,60대,10000만원이상,기타,기혼,안정추구형,25340000
여,30대,10000만원미만,자영업,기혼,적극투자형,9444000
여,30대,3000만원미만,서비스업,미혼,위험중립형,2107000
여,30대,5000만원미만,서비스업,기혼,공격투자형,3245000
여,40대,10000만원이상,기타,기혼,적극투자형,46328000
남,40대,10000만원미만,자영업,기혼,안정추구형,24981000
여,30대,5000만원미만,자영업,기혼,위험중립형,4912000
여,30대,5000만원미만,전문직,기혼,위험중립형,5210000
여,30대,3000만원미만,기타,기혼,위험중립형,2713000
남,20대,5000만원미만,서비스업,기혼,안정형,3181000
남,60대,5000만원미만,자영업,기혼,안정형,6421000
여,40대,10000만원미만,전문직,기혼,위험중립형,16825000
여,60대,10000만원미만,자영업,미혼,공격투자형,19473000
남,30대,10000만원미만,사무종사자,기혼,위험중립형,25102000
여,20대,1000만원미만,전문직,기혼,안정형,602000
여,40대,10000만원이상,사무종사자,미혼,적극투자형,49256000
남,50대,10000만원미만,사무종사자,기혼,공격투자형,20549000
남,30대,10000만원미만,전문직,기혼,위험중립형,10110000
여,50대,3000만원미만,기타,기혼,안정형,3311000
남,40대,10000만원이상,자영업,미혼,안정추구형,26746000
남,30대,10000만원미만,서비스업,기혼,공격투자형,25879000
남,60대,3000만원미만,전문직,기혼,적극투자형,2244000
여,30대,1000만원미만,서비스업,기혼,위험중립형,918000
남,30대,3000만원미만,자영업,기혼,적극투자형,3815000
여,50대,5000만원미만,사무종사자,미혼,안정형,4714000
여,60대,10000만원미만,사무종사자,미혼,공격투자형,8548000
남,40대,3000만원미만,사무종사자,미혼,적극투자형,2562000
남,50대,1000만원미만,사무종사자,미혼,위험중립형,870000
남,40대,3000만원미만,사무종사자,미혼,안정형,3074000
남,60대,3000만원미만,사무종사자,미혼,공격투자형,1808000
여,40대,10000만원미만,자영업,미혼,안정형,10173000
여,30대,1000만원미만,자영업,미혼,안정추구형,493000
여,20대,3000만원미만,자영업,기혼,위험중립형,1504000
남,50대,5000만원미만,자영업,기혼,안정형,5190000
여,50대,5000만원미만,전문직,기혼,안정형,4863000
여,30대,1000만원미만,사무종사자,기혼,공격투자형,1156000
남,60대,3000만원미만,사무종사자,미혼,공격투자형,3572000
남,30대,10000만원미만,서비스업,기혼,위험중립형,29996000
여,30대,3000만원미만,자영업,기혼,안정형,1617000
남,60대,3000만원미만,전문직,기혼,위험중립형,3222000
남,30대,10000만원이상,기타,기혼,공격투자형,30886000
여,50대,3000만원미만,기타,기혼,적극투자형,2668000
여,50대,3000만원미만,전문직,기혼,적극투자형,4087000
여,30대,10000만원미만,서비스업,미혼,공격투자형,13458000
남,20대,5000만원미만,서비스업,기혼,안정추구형,5995000
여,60대,10000만원이상,자영업,기혼,안정형,31989000
남,40대,3000만원미만,전문직,기혼,적극투자형,2812000
여,50대,5000만원미만,자영업,기혼,공격투자형,2964000
여,30대,5000만원미만,사무종사자,미혼,공격투자형,6859000
남,20대,10000만원미만,서비스업,기혼,적극투자형,8419000
여,30대,5000만원미만,전문직,기혼,위험중립형,2529000
여,30대,10000만원미만,서비스업,미혼,안정형,26629000
남,20대,1000만원미만,전문직,기혼,공격투자형,1103000
남,50대,10000만원이상,사무종사자,기혼,공격투자형,52685000
남,30대,1000만원미만,전문직,기혼,공격투자형,704000
여,40대,3000만원미만,기타,미혼,안정추구형,2265000
여,30대,3000만원미만,서비스업,미혼,안정추구형,2628000
여,30대,10000만원미만,서비스업,미혼,안정형,10126000
남,20대,3000만원미만,전문직,기혼,안정형,1273000
여,60대,3000만원미만,서비스업,미혼,위험중립형,2364000
남,40대,10000만원미만,기타,기혼,공격투자형,20118000
여,40대,1000만원미만,자영업,기혼,안정추구형,784000
남,40대,3000만원미만,사무종사자,기혼,적극투자형,2671000
여,50대,3000만원미만,기타,기혼,안정추구형,2393000
남,50대,10000만원미만,기타,기혼,위험중립형,17588000
남,50대,10000만원이상,자영업,기혼,공격투자형,92550000
여,40대,5000만원미만,사무종사자,미혼,적극투자형,6190000
남,40대,10000만원미만,기타,기혼,안정형,10930000
여,40대,5000만원미만,사무종사자,기혼,위험중립형,3738000
남,30대,10000만원미만,서비스업,기혼,적극투자형,10168000
여,40대,1000만원미만,사무종사자,기혼,위험중립형,847000
여,40대,3000만원미만,사무종사자,미혼,적극투자형,1284000
남,40대,5000만원미만,자영업,미혼,안정추구형,5756000
남,60대,1000만원미만,사무종사자,기혼,공격투자형,1701000
여,60대,1000만원미만,사무종사자,미혼,위험중립형,633000
남,50대,5000만원미만,사무종사자,미혼,안정형,7098000
여,50대,10000만원이상,전문직,기혼,적극투자형,17074000
남,40대,3000만원미만,서비스업,미혼,안정추구형,3072000
여,50대,3000만원미만,전문직,기혼,공격투자형,3598000
남,60대,3000만원미만,자영업,기혼,안정형,1540000
여,20대,3000만원미만,전문직,기혼,안정추구형,1679000
남,30대,3000만원미만,사무종사자,기혼,안정추구형,2678000
여,60대,10000만원미만,자영업,미혼,공격투자형,16725000
여,20대,5000만원미만,사무종사자,미혼,안정추구형,4394000
여,40대,10000만원미만,서비스업,미혼,안정추구형,13395000
여,50대,3000만원미만,자영업,기혼,공격투자형,1727000
여,50대,10000만원이상,사무종사자,기혼,위험중립형,36842000
남,40대,3000만원미만,자영업,기혼,안정형,3150000
남,20대,5000만원미만,기타,미혼,적극투자형,4545000
남,20대,5000만원미만,기타,기혼,안정형,1773000
남,40대,10000만원미만,사무종사자,미혼,적극투자형,10493000
여,50대,10000만원미만,전문직,기혼,안정추구형,17473000
여,20대,5000만원미만,전문직,기혼,적극투자형,4855000
여,30대,10000만원미만,서비스업,기혼,위험중립형,12050000
남,30대,3000만원미만,전문직,미혼,위험중립형,1878000
남,40대,3000만원미만,기타,기혼,적극투자형,3095000
여,50대,3000만원미만,서비스업,미혼,안정형,2388000
남,40대,1000만원미만,서비스업,기혼,안정형,519000
여,30대,10000만원미만,사무종사자,기혼,안정추구형,11088000
여,60대,10000만원미만,기타,미혼,공격투자형,6623000
여,30대,10000만원미만,자영업,기혼,위험중립형,12338000
여,30대,3000만원미만,서비스업,기혼,안정추구형,3712000
남,60대,10000만원미만,기타,미혼,안정형,7133000
여,60대,1000만원미만,사무종사자,미혼,적극투자형,931000
남,30대,5000만원미만,자영업,기혼,안정추구형,8404000
여,30대,3000만원미만,기타,미혼,위험중립형,4088000
여,30대,10000만원이상,전문직,미혼,안정형,54630000
여,20대,3000만원미만,서비스업,기혼,위험중립형,5912000
여,20대,5000만원미만,서비스업,기혼,안정추구형,4742000
남,20대,10000만원미만,사무종사자,미혼,안정추구형,17990000
남,40대,10000만원미만,기타,미혼,공격투자형,9272000
여,30대,3000만원미만,서비스업,기혼,안정추구형,2411000
여,20대,10000만원이상,서비스업,미혼,공격투자형,53976000
여,40대,10000만원미만,전문직,기혼,안정형,21457000
남,30대,5000만원미만,자영업,미혼,안정형,6401000
남,40대,10000만원미만,기타,기혼,공격투자형,18691000
남,50대,10000만원미만,기타,미혼,공격투자형,12213000
여,40대,10000만원이상,서비스업,미혼,적극투자형,52802000
여,30대,5000만원미만,사무종사자,기혼,안정형,5339000
남,50대,3000만원미만,사무종사자,미혼,안정추구형,3295000
여,30대,3000만원미만,사무종사자,미혼,안정형,2272000
여,50대,5000만원미만,사무종사자,미혼,위험중립형,4831000
남,30대,1000만원미만,사무종사자,기혼,공격투자형,1041000
